Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
7155,rwmG9iJMdnLXqLBG5MCURWsSMEcUDBT9J,,344904,,0.0,344904
7156,rL5CGtUMt4eHEuSv1ZXtN2mKAeBZZMQLcw,,344863,,0.0,344863
7157,r9eKevjVVfR1sbj7TZ5Bn9JdBxu4NY95gV,,344859,,0.0,344859
7158,rfuUDArWppJZVVzd4wx1t8VqHQTLsGoSMB,,344855,,0.0,344855
7159,r44dEZF5pFWstrWSWrfQtvRsAyku9HLP8m,,344772,,0.0,344772
7160,rhw1wAGPP3tXBV8Gha4xW7KyJLeCAvMq6Y,,344734,,0.0,344734
7161,rpHa6eykKQL4xEXBYv5PD28tDTJBEKBggn,,344691,,0.0,344691
7162,rNnBgV8hsJPc2iKysXo7dh7sqV39Jma7vz,,344663,,0.0,344663
7163,r3M1R4LqzvyYasyhAa8grcq2u1Z5za7TrX,,344645,,0.0,344645
7164,rPpQ7Ko2JJo9oBDBvRLJevNht4Pd71z7S9,,344638,,0.0,344638
7165,rHKKTTvMnyX57ja2yjWD2jvGcLVxCvHGi7,,344535,,0.0,344535
7166,rfwjMDwGyqgARacQLqg4oQ8MehCddVVS8z,,344523,,0.0,344523
7167,rPMUKXTnT2fzK6sSimTJsYU41VU6B5BWRb,,344420,,0.0,344420
7168,r48vcVgiWjeGkKc9imHVqFuNwwQwUdWA9z,,344355,,0.0,344355
7169,rfUQT2SsuuiWKUx7nn2AUMtpfTU8yoPmi6,,344253,,0.0,344253
7170,rMk5jKcbSwmFEsssUBrsMa67TEzQ9m8JNT,,344100,,0.0,344100
7171,rpbKhjtFg2rLJVd2LGPWuAUqqSP73TbcaG,,344056,,0.0,344056
7172,rPWTAXJFw8Xz4uMWeY6sM4uQYSDxTB4TwG,,343946,,0.0,343946
7173,raFvML2sEYjnZy7rfsecHXnDA9k3me5ncz,,343932,,0.0,343932
7174,rUfymNBmeen61f6mBBSM4VGqT93DCfvCUN,,343835,,0.0,343835
7175,rJNK9v7aawrWzW7Ta9q1zKWwjm8E4zwRiM,,343816,,0.0,343816
7176,rJzRSiLghKwotGBzD84YuE7FgGPe7vR78A,,343720,,0.0,343720
7177,rGuEnYMcws4jhgbQqp8wLbbYv68RcH6wmm,,343704,,0.0,343704
7178,rpCtG4hsSYqP6ENyyxJDmBWroe8YUMg1sx,,343683,,0.0,343683
7179,rf9BMKPDitiaQe9MyytAVebJpXH651rkj8,,343607,,0.0,343607
7180,rpE9aXQNP7F16ksVtaB2V6e8VTb4CKrSMP,,343510,,0.0,343510
7181,rU3tHHxNJsDnasg5SjZqpaaVEqL1QtSDJY,,343462,,0.0,343462
7182,r3SSGKkL7Dpw9rq8p15snNaqAxmAwnfJh9,,343238,,0.0,343238
7183,raPEjJrE29X2Q7dsCuWtwykbU3giu58jpk,,343235,,0.0,343235
7184,rB3xaR3Tth8K8UW8fXmtCixtV4sGZNTW5r,,343210,,0.0,343210
7185,r9WChbt5ANsZUqj6sD6Gok4ucUyQUPbWT7,,343149,,0.0,343149
7186,rhJX8BhgLL72edYyQjrm59v8Xkemcdxjya,,343099,,0.0,343099
7187,rJJyeeNZ7qN9AtVFVTN4WAChT3zTjF21uv,,343086,,0.0,343086
7188,r91GAAuuWJJfkWrRJEXPXdSZBrb4gMnVvu,,343071,,0.0,343071
7189,rAS1yx1PrRd3mGS1t5CQifGMykoMKjNG4,,343000,,0.0,343000
7190,rEoHu5NaiKubefrcKt7PXjPDswHxU2Fv3z,,342999,,0.0,342999
7191,rNYTGivpBuuC1Y7phJdCBUHmVn4XdnpoV,,342988,,0.0,342988
7192,r9HuDLvkFn4Fa6z6P68oPEBWDEhsiLjTwd,,342971,,0.0,342971
7193,raEG5a18xWU3ZK4KQJNUuPwF2pRjZhviVi,,342785,,0.0,342785
7194,rhdUykoEoHvQNBr6dz1jcb67gbGPzaMCrK,,342726,,0.0,342726
7195,rsBizAgJcP8Mn2dkCsbPMwCeCJjWXLYsLb,,342710,,0.0,342710
7196,rf3VsDWCwtmzEvGEBuvpvAcUFYEb3gM1GC,~okk1502,342709,,0.0,342709
7197,rLbbmWdrmPkj2UqRSFhHBo5UoToWe9GDmn,,342649,,0.0,342649
7198,rQrSzaLd4mJY3pJwLoAdBtVB22L6e7FqaN,,342601,,0.0,342601
7199,rEwm8kSktfuBycsmcmdwKsx8xZ25rKBgn,,342545,,0.0,342545
7200,rPh7r5TeucQ1aAYsYLSSokdeJijRwERqZ4,,342502,,0.0,342502
7201,rNNXiwYfbi6C3Z9CA5bmTMeH9j9sKw3JTe,,342489,,0.0,342489
7202,rs9J9tYZG4y6nYSpHuCVUDvBA1edGBUcsy,,342480,,0.0,342480
7203,rEaLDNGQNAXpMMKbT4KAnMvqjGfbxRMy3Q,,342449,,0.0,342449
7204,rdSYuueSYaRG9RrtDEJdAnGFpg55FkKEP,,342406,,0.0,342406
7205,rnk98yBKSY15wmUAkvmGkrSxZsChyhDEuk,,342288,,0.0,342288
7206,rwUwXXknE81MTUxj2BAv5j5TsWs5ij8xnp,,342120,,0.0,342120
7207,rGpn3u4p2eNMTyNmfAM6vkGhN1TCasGRCk,~racheljoshua,342118,,0.0,342118
7208,rAoJ9Nwd5xeExPygFZy55RPwS3MzAVFcs,,342104,,0.0,342104
7209,rsa6Ro9RMinFtEWPMWisE817zkDhFWc6vp,,342050,,0.0,342050
7210,rssJhxuDeB36VaP9R7gsWrGQRhiwsH3ptx,,342045,,0.0,342045
7211,r4L8zgXhPSNVqqitmiS5wyktnxbAzTXcti,,341981,,0.0,341981
7212,rsUTiyyFbHPkTeW7eHuC28ozNdWVVYXm4F,,341973,,0.0,341973
7213,rBTRhQTU4jQ8HLzVKX9X3bJBNjdyM3EhPo,,341963,,0.0,341963
7214,rBwFNLX69NQmqqfLBfeEjwbjKVY1ghShUF,,341928,,0.0,341928
7215,raFEkNAJVjPA7ZwAgdy8rn598GfbPaeN3a,,341910,,0.0,341910
7216,rhRtfNA2hkqW2vq6PHA2WCNPWPJi1fF4Qo,,341811,,0.0,341811
7217,rJDjfRegNk9ZngsS4yRCxvMRYnzXEKGkT9,,341724,,0.0,341724
7218,rBZqUMRhCWcpAwamr8LcETPLATk6gYu3RA,,341562,,0.0,341562
7219,r4BTbJGJM7wKaxMPHvQ12GLDNxee8xk3iE,,341506,,0.0,341506
7220,rLFUHv4GDTA5nS4tdoqmuj61ATPzpMWh4t,,341433,,0.0,341433
7221,rJYd6c62nwZoe62DAt9An2VdwQx8hcRmjV,,341425,,0.0,341425
7222,rfEfmbNVZv2XX5Hx7FHmLKBjbtDpF4BhGp,,341416,,0.0,341416
7223,rWM6XVhanX7CseQbj1y4mzrhssZcoKHEw,,341382,,0.0,341382
7224,rDL14pRSv6KMCkvX238dL6yALuVZvPCYww,,341378,,0.0,341378
7225,rGuGY46CYVovnNFWSXDiG81pARF8FHDZEJ,,341343,,0.0,341343
7226,rUSbMx2errYzNRAudPtuPeMnUueMwhx7v1,,341342,,0.0,341342
7227,raxma52Rdy6bypnwFpVhYToChvnySkWFzV,,341247,,0.0,341247
7228,r4EvoiqRyWfEAnkCoyzLRDSZY5pofKJ3qh,,341204,,0.0,341204
7229,rDWZVCGmJu9UMJHeSz4AmAqnoVzbEu8Lom,,341179,,0.0,341179
7230,r9j5To6eU2bpep2c2yD3WseG831KP8EcBb,,341146,,0.0,341146
7231,rK69kw4g1baPFbWXskuEe2j313nDd4wtsw,,341093,,0.0,341093
7232,r35HLREnumEGdid3zWeFKJbvBHpEH6oGZc,,341075,,0.0,341075
7233,rKM69cGqLPfYz3fyjGCDZqCyFzmXeER8Lz,,341057,,0.0,341057
7234,rwaUJuuvXtctNxMj8PdsNX1gawXASwvYna,,340947,,0.0,340947
7235,rnNCBvFLVJcZDAP9eLo2vJoqNBuCvGKeGZ,,340903,,0.0,340903
7236,rnzMKqMH3HeXtQVjgdgipTYsDDesmoqZAb,,340707,,0.0,340707
7237,rEmagUN49tJudvB6N9CajxCJdM2vk3MHHq,,340672,,0.0,340672
7238,rhjb3j2wMxWz2jaQABWCYCKctrpLkYdk4r,,340654,,0.0,340654
7239,rGqpv3LkgFp4wvnMJDc7iaxzVafRDBEGaz,,340627,,0.0,340627
7240,rDGGsb7LyUUQJYTrYJEmy4EksM38VTz9wA,,340600,,0.0,340600
7241,rG23Qk2wmEqnCHbLnC962ETLuVD9eKg936,,340520,,0.0,340520
7242,rBU6xFbFCDrh8ajK5nLV8T94C2Mb7ShNQ5,,340504,,0.0,340504
7243,raikeXtutC4oJ3d9C4XGZJRpRQbQ6UGaKC,,340490,,0.0,340490
7244,rK3VGfW7NpvjJSaV7Hnp7Dz6jdCpehgJvz,,340447,,0.0,340447
7245,rh9r1zEgcgq98zzcG2u9XT1XTCtKWG3nZY,,340404,,0.0,340404
7246,rGtRyet47Lvzcabu1o4E2BvWAKN4nVAymp,,340310,,0.0,340310
7247,rKVdzy9oz3GNCLWDWPQCgyXntkMfXegTeT,,340230,,0.0,340230
7248,ra7Dc8X2hVpV6Fi4CwL3n8PtqPCWf16Cz3,,340218,,0.0,340218
7249,rEHBFAXDzY7LqFrogUfgecReFq4nLXfQET,,340146,,0.0,340146
7250,rpAdAcPzeSW15qJ3wHF9HKewm8uDAhg1yL,,340145,,0.0,340145
7251,rhddxh1VTurJjnS8Zm8c5w74V3y42J2NMh,,340122,,0.0,340122
7252,rnAoKMwKjotodaJVwkAfUuPjuD3UPwL5Fp,,340060,,0.0,340060
7253,rnnTCi4swPhAwcmhXWWXATYMsFqDjynQy1,,340010,,0.0,340010
7254,rDZjvi4TaFWx1DNKa4Go6og3hC91n95Nri,,340001,,0.0,340001
7255,rETCEfwismacqGbgKmhrT7TevBsWE3T7ya,,340000,,0.0,340000
7256,rhtt7cnMkuNygzp9GHHTVDuSfNsR3SzkJK,,340000,,0.0,340000
7257,rJvwkSyFrhH66QhEvmm5mRz2hRTX7vf6TE,,339924,,0.0,339924
7258,rsmod7QgNKHXTphtFFdzMw2G9nj5tDdxeK,,339900,,0.0,339900
7259,rPSJRMTWfzR3S711rUJs7zPkQJT7tyxVrL,,339771,,0.0,339771
7260,rGoTd6ER9EAhPmCgBXTXa8HUATa6qJVWwf,,339734,,0.0,339734
7261,rhtAiwdrLuvT8JqWa1TwW7UgMB77eVFFHe,,339733,,0.0,339733
7262,rfmdBKhtJw2J22rw1JxQcchQTM68qzE4N2,,339639,,0.0,339639
7263,rUanzMtAn5n45VniAdPZ2SRTcbCVLkPEyb,,339633,,0.0,339633
7264,rKAUNpSoKwqkaW4FE638t8JTCmcsCCjPRR,,339407,,0.0,339407
7265,rUx1zdvXxUHCew5NJepHCjhzppSuz8K21K,,339284,,0.0,339284
7266,rUgHmYyJPKCUDj3WhmUrgCjod62STTjEvn,,339200,,0.0,339200
7267,rpq6qJpkWPZYkWXaY6egUbnQVSRhxQjwUn,,339197,,0.0,339197
7268,razuL2fsqVyYvh588AmvjzyGA6mCcY2AKn,,339174,,0.0,339174
7269,rf8wKVhghgkL9ZsmpTedBig6AsuBTJrUXz,,339114,,0.0,339114
7270,rKERN9seGXx2EmZG5zfiz2rvcnsBTZL5HC,,339094,,0.0,339094
7271,rBnUd5TpdmPsagkXoc179Yeg86Vg4mtEge,,339078,,0.0,339078
7272,rBRt2NpFc6D3ahk5qCedMHdQVNoo7a6z1T,,339028,,0.0,339028
7273,rKu8jgJ59uHMHtxS6UseAmG4hwVSwscQ16,,339000,,0.0,339000
7274,rD5Nd4zHVBmQq27C8MMtrRaTJB34Gd1Vnq,,338998,,0.0,338998
7275,rsMfS1HDw7YW8H8JKwQTYF48azRiB9Bzgs,,338897,,0.0,338897
7276,rh6xunqPCP5AvUZno6A9qcopQVWSq6fyNw,,338834,,0.0,338834
7277,rMdxpv487yMabP8jsPQ1Jgap6GdwsQddk3,,338733,,0.0,338733
7278,rEqQJ6UmxGvGFEKMC2JDGbrph3P4fZRLM2,,338725,,0.0,338725
7279,rMP3r2un9WPaW53qdKw72XDgJ4ZjkvGYRJ,,338724,,0.0,338724
7280,rhh1Z2GbJCThZ5V6Ear4qqia6mcynswkYV,,338669,,0.0,338669
7281,rEbWmCKMEbSdzQsRJUcDVYSegwyQtFc7vu,,338641,,0.0,338641
7282,rMu6ixWJqqJfVs1xHh4mnMctFf63qLuiyM,,338551,,0.0,338551
7283,rwTYJqqFpyiSoW3N7J7wRCkTZ4jmpBLxXy,,338539,,0.0,338539
7284,r4xrmhVC3pD9CpC1a8N5zctScgMGh1bzYt,,338506,,0.0,338506
7285,rEfhb9Fix9WAzWjHGaXJrfzF6Jmvx6RyZx,,338477,,0.0,338477
7286,rasaZErDBjF7W4ooPGhYkwRPHFU2QUmVJP,,338432,,0.0,338432
7287,rKXWzDFnJ69G5wAfKtJzEMnfbZJxPCCgGV,,338427,,0.0,338427
7288,r47PfUEUtoVkmiGXBthq6R8o4Cuvp4YoEm,,338415,,0.0,338415
7289,rDgajsa9LzEBVfh1Eo9btieJHnB28K2r4H,,338405,,0.0,338405
7290,rNj54qHKn1F6uGsKphhQU2C9jUeiQjHR4N,,338181,,0.0,338181
7291,rs5fhNUtfeNbnTvT5UdJ67n5oFapYQj1Rw,,338153,,0.0,338153
7292,rNrB2VfF88tLzQnfuUdjMWPABBDKxffHyx,,338132,,0.0,338132
7293,rne96h9Tnn7G6tSULimgYqVHyVYt3ADagt,,338079,,0.0,338079
7294,rUxXLcFBrmsUzbMoDU9h1tdWuZKbB3irnp,,338015,,0.0,338015
7295,r323pB1QEzkoqwQhKMrd8jDbCNmfq7pcWt,,338004,,0.0,338004
7296,rhrE51XtY4PSiEjw9nk6LhQ5L2Zm6WVssn,,337961,,0.0,337961
7297,rNmFKz5EzciibfPyJNDJM7285AgoSmekoA,,337959,,0.0,337959
7298,rENc2b7xnAEwNmcCAZwWWtRGMjY9UJYbYy,,337799,,0.0,337799
7299,rHjCnvYhg2TncQPx4X1Mz3h8RiwEsHLA3P,,337729,,0.0,337729
7300,rfnG5BVAEyrw4781VzZvQBa7kxA1JoTwYt,,337694,,0.0,337694
7301,rUHEwrej4RFQ6vySFc9jb6i3ecpc9tqsRS,,337678,,0.0,337678
7302,rBA41XsUH9bGbwGqsjWNvgdquwqSBLf5wA,,337641,,0.0,337641
7303,rrnrTVsXdvxUpAB7HRzgAtNYfLKDcWE9yC,,337630,,0.0,337630
7304,rLyumHTD3KkPJcNtbae37etWfmRuDSaeZc,,337590,,0.0,337590
7305,rPEpkLDMqMe4GTk5kwXjmuG837Uyz6pA77,,337548,,0.0,337548
7306,rLUMGrM344L64xnoYj7JBnaX453T3iigpS,,337545,,0.0,337545
7307,rLsuih5RbJaohbWHU1cz9JtsqvzWmqSayM,~opium,337506,,0.0,337506
7308,rDT5XxcPDqej7TRmNcvXixqaPR3LBVx1WT,,337500,,0.0,337500
7309,rUDiedYZnBGJ4ozGbmp9MgNoUwvExSQWSj,,337432,,0.0,337432
7310,rwt5RuuoddJzz73ExaMj1m8BkCjT1ayWSd,,337428,,0.0,337428
7311,rE9e2qQxuDoNTNbraXmszVr8KJ22HkvmbF,,337319,,0.0,337319
7312,rNhTiYv2G9QXDorJYeLpC44n8fsqBspP2V,,337291,,0.0,337291
7313,rs6XBJiBNuWzWxMqA2D9D6e3PUjUWfTNHN,,337132,,0.0,337132
7314,rB5gU3jDVMm3yUCSN5sTZcmBstYQX4hyeT,,337108,,0.0,337108
7315,rprkXGRhd3mSHrrdGnzBpDdcnxTAyddMmk,,337107,,0.0,337107
7316,rfkfvqDHVcr1vi65rCsSwyVmNjyvLompwa,,51545,285500,0.0,337045
7317,rntfcdNpx6rUhkCCVDqGWNzfvY598i2Z5H,,337000,,0.0,337000
7318,rGrHg5bEFYSKycjhk69AAzxG3rRjddMUVX,,337000,,0.0,337000
7319,r9YmfpzrUpwkejKDr5vJYgTKPCszUYNwnW,,337000,,0.0,337000
7320,r39po8HVfeY3MG3reZCifHR51ZTams3vSa,,337000,,0.0,337000
7321,rwE5PpkgjRQ3aa9KywQFgy9jXohK4ACzvS,,337000,,0.0,337000
7322,r7LdifNsh3Rkrht7dKzN6E84BpACK6JJK,,336966,,0.0,336966
7323,rGc4vzU7xbc91a1bWEST6hmvD5u1yj9McS,~lalalakou,336956,,0.0,336956
7324,rLj3SmvmPcroaNHo8UkrUz7qduBZb8XxMs,,336914,,0.0,336914
7325,rNpGe9sjtWAki8TFEhrTA5xQ8jLjfZDC74,,336874,,0.0,336874
7326,rfNa4fKPRsiDAPDpYi8Wze3prsmcjLc4Wy,,336844,,0.0,336844
7327,rLgUG3duxfk9ts5pCf6Tx8HD8eXWYbS9Nn,,336787,,0.0,336787
7328,rBpSCiQqKdbpMHDgXjvKPJSLpWyLxgFhCz,,336747,,0.0,336747
7329,rpAi9S1fuq8s8gUSZPY4m6KQ5vh4efyWH2,,336732,10,0.0,336742
7330,rPyUPsYPfKhEk4eYXmVLUtizFUxr6Shdb4,,336673,,0.0,336673
7331,rMh9LCTVABVwEuGxagLGwHTALiMSmuETXy,,336594,,0.0,336594
7332,rDxZwiYhMp5ADmxKqR8KAWnzgR6Bc8qDcR,,336580,,0.0,336580
7333,r97ABTt9ioJmmZrKYzeZRtR6Wy7zycruGL,,336416,,0.0,336416
7334,rhzCtEKzYbsa1zEedFxLWqQVsnWKiCWpfj,,336385,,0.0,336385
7335,rf9d1QH4UaLfDnUWApcyTU2q9KYTpJ3Rgz,,336314,,0.0,336314
7336,rKUxMHv8xJE1cnhmkXXPBvbMfS3bxCvKSC,,336000,,0.0,336000
7337,raht2e2JiA1HrXpd5vUY4atgreRqAQuX83,,335880,,0.0,335880
7338,rpixDqZ6wjRRsqYLSGSmPQqPPwpLHMHJB1,,335877,,0.0,335877
7339,rJmXYcKCGJSayp4sAdp6Eo4CdSFtDVv7WG,Crypto.com (3),335762,,0.0,335762
7340,rDLGf9CwkMtTnDybKfAcRdVoTH2Z4afqYU,,335749,,0.0,335749
7341,rMqgTaUpE3b4fjH9CA6eGXD7VNPC5ydck4,,335675,,0.0,335675
7342,rs9gn5vcV8pVKyGvbFmNLZ4bBTkGMYLBr3,,335657,,0.0,335657
7343,rwawKYVxstvLtR2yMrfrG8f97cz2ud3o3o,,335577,,0.0,335577
7344,rNKQiWyNfeqmqN8PK8HA5LS2QvY7P4zmfw,~uemurazeeg,335563,,0.0,335563
7345,rNDLheVeiLCBSbY5FeHS2tqSBE51N6V3o6,,335516,,0.0,335516
7346,rrsdGbJ2DvP9o78LgyiAzhhpoLhmAsPUUT,,335397,,0.0,335397
7347,rKNdMYw4mCV7T3K6ED6kfLNTSJ4ZPEFe6i,,335388,,0.0,335388
7348,r4mkBJvsFawi7AeRJHD1g6LC88PUfv74bx,,335357,,0.0,335357
7349,raTSnAPgJsNGsigdoZrQ6mBH2MFCuogJHk,,335213,,0.0,335213
7350,rHQkQCZQFp4DkfY7GN2PvNL39FTABNAazV,,335162,,0.0,335162
7351,rE6bvV278cwGALo1g1xcUwZdHZT1CKjDew,,335116,,0.0,335116
7352,rw15hXpJfvp528Nb4vZrKfhaTK7U4QH4SC,,335003,,0.0,335003
7353,rnFcW3Lz4DS8UyN2MpVyEKLpLdakrCntoM,,335002,,0.0,335002
7354,rhUyARdny3ctjr3VS6cw9gddAp5TgTVc9a,,335002,,0.0,335002
7355,rJqqe7DzY2LQrrwcAZRsA639cG8L4VDvwv,,335001,,0.0,335001
7356,ra2gpAdntBVqyjxWd6hXEfQ4osSM3foiM2,,335000,,0.0,335000
7357,rnxYWiTYmC48ng1CovujKmvsfn2bzzsdkJ,,335000,,0.0,335000
7358,rwATNwJXpv79ZLNRwuSWTjPGuKfETLhK8q,,334936,,0.0,334936
7359,rPhohRY6NSc8g34JymUSEEQmxKkyYewf7o,,334900,,0.0,334900
7360,r4mXGQEPg7SbGHKH3jYsf9aduUcx4gz5TQ,,334899,,0.0,334899
7361,rGz4FTjZWmNRSRF95B45MdBuKGV31SKFks,,334878,,0.0,334878
7362,rpXVXaqHRFmxKixpqQ8p9MqrRRgYUwEC8m,,334845,,0.0,334845
7363,rLJbgqNFZv4UKW75Kax6W3n2V3n3cueDC1,,334818,,0.0,334818
7364,r3ra8cuX7hkPAiVojRJSR4j8uC2TkApRs2,,334780,,0.0,334780
7365,rPrh6onYnvsakQPLCuUo4e2hgh5tZG2HAS,,334553,,0.0,334553
7366,rEmmZQU46QHpevDz5oTV1YrfqKTYmEg4gc,,334551,,0.0,334551
7367,rExWvxz7rEnDK18iRciUktDHYAHbb42cJA,,334496,,0.0,334496
7368,rajNyTxGXiutQvSEEyZMFY2hcFWracGEFv,,334391,,0.0,334391
7369,r4UPL8i212PyRJJEq8XahFNC4DG4m6vXYf,,334364,,0.0,334364
7370,r37ZZS91mMwoXUo4aLdpq32ejTzN96Y3vE,,334317,,0.0,334317
7371,rfGBdpe4BqkZq6iUstTrT3AWqEjQVhcD78,,334096,,0.0,334096
7372,rPKu7RRveBUeXox8RCyi9D4aDQfKLX37LC,,334076,,0.0,334076
7373,raKu3LKUySGh25Vos2dMbRYZsDcq1ZhFNp,,334067,,0.0,334067
7374,r9jLXQbqjmA7wmaNkAz16hbTezkdRfeFnD,,334062,,0.0,334062
7375,rPAfqnFGZ4BNBW5frp17BLioX1ZWk77Cid,,334027,,0.0,334027
7376,rMyMt237thfdGtKvQFV6f3pw6iwmFodr9r,,333981,,0.0,333981
7377,rsHVj2UnVuXKZZYAEZFgtYqpYRPfB1m3C1,,333970,,0.0,333970
7378,rwYu7eYCKHpN8UYfrCGT5SrtK94FfZUYj9,,333970,,0.0,333970
7379,rUownRhy9qW38HtUe757aSDHG6tX6p16gw,,333906,,0.0,333906
7380,rBjamfgJKSN3wfg5wugd7YVgSFFUyVoVcZ,,333879,,0.0,333879
7381,rEm2Zchp6RKrsfgzdZKsUxtfFZWaRbJRaK,,333819,,0.0,333819
7382,r6bS7YvJKSxUe8Jmrk9mvoZVWiL16Szsa,,333800,,0.0,333800
7383,rGC9VoEWV2BG5oY3LxW2PWuwG5Kodwn2Lq,,333649,,0.0,333649
7384,rJB2CF4RiEez1vVRrUvsrv3A8zhbySJ24p,,333480,,0.0,333480
7385,rsMStnL9KT2GyAk4ev5qsBZCB9BZjWx8vP,,333468,,0.0,333468
7386,r3QecK4xfVmAJqMefZEA2Km7RTdoDNrfji,,333369,,0.0,333369
7387,r3QtEnoSGug2xmWXtjDisT8mcDztghjiJ9,,333334,,0.0,333334
7388,ruR8NmSV1gyY8hQojSVUDN4nhQtwmY3tL,,333333,,0.0,333333
7389,rErY1XDw61sUNnGWhNYEBEtAB9YKmVFWwe,,333333,,0.0,333333
7390,rsxVhQYBMkixazfxZRtYxQxgLk95jhZjQ7,,333273,,0.0,333273
7391,rwBdKqVZrLuYA9YWwBLqybx45QHXGGbwPb,,333119,,0.0,333119
7392,rDEb49TyAsX5NDR7PWpzbEDx3i7K9JaFx9,,333116,,0.0,333116
7393,rBADoLci5R4xDs8CAwnWZ548yyHGdzEaZ1,,333016,,0.0,333016
7394,rMS5TjKdJzB3fGAwPCNjQ29WYFrzkqW1m,,332932,,0.0,332932
7395,rwhjdxVnMjFF3sNyp9d73xwaUqMdSEHuVk,,332882,,0.0,332882
7396,rKzFMLgiceHERB8KC76gukefGG2Qo6uG1K,,332829,,0.0,332829
7397,rUnmztGCnVjSeP7xx2hX1sGDo7MARpvjoU,,332818,,0.0,332818
7398,rGDc96bSUZopMs6NUkNxeF68hs75WzaSpN,,332812,,0.0,332812
7399,rMKszCJeZvbegwvFuJ4pui9jciHSrHV96Z,,332790,,0.0,332790
7400,rhnLi9dskYGq18oDuSGy9ixp2KkgGwLKa1,,332732,,0.0,332732
7401,rMhRqmyztuJH72DY7zmD3eFnvbAnK1AHvz,,332699,,0.0,332699
7402,rhB8moTkFm9yAdTYaJmgsTJAQ3oqZNQiau,,332670,,0.0,332670
7403,rLATGQLBD9y7Jm7y6pwxGgfkfq3fVq1k3z,,332493,,0.0,332493
7404,rnn6eHnfrZGkyFh1RinxWvVLMHiYa4YcFf,,332452,,0.0,332452
7405,rozUrSw464JFe3GUQGuwYVVs1WD2UkvQL,,332339,,0.0,332339
7406,rG99deCXEUzHN2F8R7gFAsctvrhpuqteqp,,332324,,0.0,332324
7407,rJ8D3TBta1DqYpF2FFRTpTTSCQARyP9UU2,,332180,,0.0,332180
7408,rBkj7iKVFE41LhsXrRmYZ4KSE1RcnK3wMB,,332172,,0.0,332172
7409,rL4nQFQoWoDWNLCFok9CKPZnwqDPWebMJb,,332114,,0.0,332114
7410,r3bZCyFksnM3HE5KRxTqiZrDBJjU65fig1,,332094,,0.0,332094
7411,rAhXDFBMvtpEqmtYgJazgscWwnQNDZrfa,,332082,,0.0,332082
7412,rMbSwowhwc4SHaWGCPAPj74quz6SUmaDuN,,332013,,0.0,332013
7413,rh8X2nc7hLDx1YdmxRZCxVnzcnVoUWk6FY,,332006,,0.0,332006
7414,rLTGLv7jppJQCL3ntCQXPXqP42U9w7JjMM,,331949,,0.0,331949
7415,r3CiT9PH6omxrdWrFmBsj4EibeVn8deKRa,,331944,,0.0,331944
7416,rpkWJHZfmxYqtJYtgpD2CTFXf3QeRBGgEe,,331642,,0.0,331642
7417,rwktVU1WSXxmJYhvSC3pMR67R6SJpNuMgG,,331631,,0.0,331631
7418,rhCcaMDh768aZ1zUAxYbuCisrE6kDPNRgm,,331613,,0.0,331613
7419,rDrg8b9a4TQDTeaCodWcoKKcZ5hYk42YSS,,331487,,0.0,331487
7420,rwG3LQn9DintT7zWpS8AZJXZXSqjqfrDG4,,331464,,0.0,331464
7421,rGcKRjCzDGn8HTke3PsVf9PzXg6BPrUpAe,,331453,,0.0,331453
7422,rH8FS1xazhs2RNNuYkQ3tprimySSTe1JFj,,331407,,0.0,331407
7423,rw9X8CyFnT9eMzYbDs9ZdZ43T2WfN61vu3,,331312,,0.0,331312
7424,rK7GLabZ6QvcxiGnf7CgPE1yL8BQPaGj8d,~Hayase8181,331100,,0.0,331100
7425,rG3AtcHmDMu4MS5MDyEuthFA9ss4d4oTUH,,331022,,0.0,331022
7426,rw7t3ZF4K26JtHAbJZBVpiot972AsMde4b,,331000,,0.0,331000
7427,rsBPUoTRfMSCh6h1rvsYdmrWb2hqhcpwNz,,330977,,0.0,330977
7428,r4C1S7P4EEeoDox2NHJdepvhTFHU2yuCzd,,330975,,0.0,330975
7429,rLbWZMZYZxosFMQcHiBqzACi1K6i2zNb7P,,330935,,0.0,330935
7430,rhwqshoXiEtGEZ9XeyTW8vLV6EF7Z5g5Jt,,330858,,0.0,330858
7431,rUBWrkoZQ6P7T2b31g8VrVBwRhvump2df7,,330799,,0.0,330799
7432,rBaCAYQC9SV1pDfRQKb8XXxkGBxPPN6sjS,,330787,,0.0,330787
7433,rfSj2hW4BCjrwiphLSzyhjTA14zujH8Jtj,,330716,,0.0,330716
7434,rGumy7xQBh5Wn7Knz7BSScjL1TgLGBj68Z,,330710,,0.0,330710
7435,rMarSnRWb1BtbbTvdsY3iCBeSYvwqVcVhn,,330707,,0.0,330707
7436,rPJWZHUKk3Yzzr1pzqLbiZG9YHKDcGkAC4,,330627,,0.0,330627
7437,rwv7VeiiyybCX3XHSN3kLECKDJhsEPUxWR,,330622,,0.0,330622
7438,rN8s9AsACLgseyR2AjwsSDB6Zrz2SSZKyU,,330576,,0.0,330576
7439,rsKMA4K6wvk1pihzgUMrmcv6SmDGBBAFfR,,330513,,0.0,330513
7440,rMXoiafXVjYNwepPfgZnkjz6359UUGJGtu,,330483,,0.0,330483
7441,rLScgHxbpZYdxJaG2QoSXJK4hZMgY1qpaU,,330475,,0.0,330475
7442,rDYWiXQTKv56Wms5yhbfmKsqKFLFfUqhqH,,330425,,0.0,330425
