Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
4039,rGXr94DQQJGTNYi9pfXS9DaqCau6RuvVbz,,594010,,0.0,594010
4040,rsk3j26nwADSaBPZV5C3xWR3PJkuLxmc96,,593503,,0.0,593503
4041,r9fqHVqjcHf31sLYzspZdyCXF9vuCTbXLP,,593400,,0.0,593400
4042,rE4VfLTK6hKsXEGBfAxHgy9ofcioVdiMMH,,593223,,0.0,593223
4043,rPf9cgRUsQ67hNLy4w77gGncdeQsHUdQnc,,592531,,0.0,592531
4044,rNUbDNWbMXCyVnLNuwnaaCGrJf9iGJbziF,,592243,,0.0,592243
4045,rHtzh7CbsdzjyZvhLy7w43oGmZmtLTJC1g,,591536,,0.0,591536
4046,rfJARe7DjynER3Vr48BoDjY39hsQEPXXsg,,591094,,0.0,591094
4047,rL9nC6anmaThDqZeCkkD578mZuqty6zpZP,,591057,,0.0,591057
4048,rGZ84XnKfB2hHygzrbQT4ki7fn7RgWdc2j,,590778,,0.0,590778
4049,rskLGGx1bYG1CV33XtNqsYghNQKYY1tFBu,,590669,,0.0,590669
4050,rQsArpv3wkgCw4MHwTcLQS9Lipb5WGduQ6,,590478,,0.0,590478
4051,rhKgSJ5EoaCkrmHfGojxBBZucWHW1DR7Mc,,590323,,0.0,590323
4052,rnbencjAUr35DJMmM8PgECnQDXjFEDpmGK,,589993,,0.0,589993
4053,rEEcpcMq5exDXMPeugTT54HvRQF8WUm9xK,,589185,,0.0,589185
4054,rN851xsECQR2mqRUfTaSqLXLZdP1wLjKbn,,589018,,0.0,589018
4055,rHGtdibb91tmtzvfc4zxMfSqg2P9XuxJxu,,589005,,0.0,589005
4056,rwKcqzefzNajzzkmkEiTcmdZ1f93U9qKqZ,,588986,,0.0,588986
4057,rwyV8ExnwdrgQr3nCiHv4NNu4UN3RvK9oC,,588422,,0.0,588422
4058,rL4eFvuAW5ZWdB5EuKwzUfb7g5vRyXcaBq,,588075,,0.0,588075
4059,rw93QFmmGRzfMk54LWHVEFooR7VxT27wc8,,587369,,0.0,587369
4060,rMBxwLcQJze6aA3h9UZJxcrLhgLtGm848Q,,587230,,0.0,587230
4061,rHGwyRsAphcRgQfqP2okeeGWb36JE3UK7y,,587161,,0.0,587161
4062,rJPpUyVkDif8mLEYd6gDLcyT8WNWwCrexY,,586932,,0.0,586932
4063,r9oU59n4m84Ekn7VZSRXLRg6bx5XwqZZdp,,586903,,0.0,586903
4064,r9Art4cCKBTx1fU2UjPLmbecMigZSxhkrT,,586571,,0.0,586571
4065,rfkng8cHguzWtZ1ptEqJCfgqbMYhsxEDYb,,586482,,0.0,586482
4066,rHjjnidVZo43RqoHRRANXs5hHwD6YeFTUt,,586236,,0.0,586236
4067,rF3ZSs4byXQ6LPeSko7D9tqy3X7Lp1U9U,,586218,,0.0,586218
4068,rnYrQU9S6bGiqJrh6VPp7hppAwWmzAXZzw,,586211,,0.0,586211
4069,rMJ9AfKEXviBgGA3EjLSsK898oDAS4R1Mp,,586187,,0.0,586187
4070,r9CP6tYyvJptdiDdueqRX4XMf77cJMntFH,,585878,,0.0,585878
4071,rPfzE8VoS3dQREeUncUiKtW2aVtTE6HfeF,,585565,,0.0,585565
4072,rNDBKW5tv5vUUPTzKoXNAwEG9x5FgQHiSW,,585535,,0.0,585535
4073,rfCBMU3hY1qmNHQDBJ1rpmBNaxKTrBrnx1,,585124,,0.0,585124
4074,rE6QBFRTb7ca2wehPhNe7z6E9d5sbGjVGK,~OKUBOTAKAJPY,584919,,0.0,584919
4075,rBvZ4nuzyQEuDcSFAKADeD1ng5qjXfS6wo,,584911,,0.0,584911
4076,rM3FJUDPARVmbGFZPvN5Zn7kUaJRcHXQ4x,,584502,,0.0,584502
4077,rwtvqBnGXwzTR4JQdExCNyJwM6bzS2m7pB,,583685,,0.0,583685
4078,r3dwaiiUz9QyuMSZ89LA9mwSKK84otbz86,,583452,,0.0,583452
4079,rh6wS2yYzJKNGrD41xGby1y3rfDWDsnNSv,,583419,,0.0,583419
4080,rES4SkhzS1NbrfEWHaDUQnmnBRtKMNDHt1,,583288,,0.0,583288
4081,rGQam1edDYX3SVQAuPPCEjPXtxbBUMG9ow,,583077,,0.0,583077
4082,r9TAF3Ce3cRdF4i7q1AvAhQWeSMhnmFdWF,,583001,,0.0,583001
4083,rLg2Hj1z4TXssrWYHFKZhp2pJkKtG8X1bH,,582578,,0.0,582578
4084,rEKTPLd9K78FhYToqsXD7QUwLsjoaTfPow,,582474,,0.0,582474
4085,raBEf9EouAXVhiXjR4vFsNxdYZZPN92rsW,,582450,,0.0,582450
4086,rKYEZrcytfrQ4ohoWKSmXwTxCTGLiZtxx9,,582095,,0.0,582095
4087,r3BQhbNixDr4MvB6cpSnBPc13LFemS4EwZ,,581993,,0.0,581993
4088,rHPGhaifzP8CKPiiqb7kg1PfhrP5poy1Vn,,581985,,0.0,581985
4089,rhQrkgoV4uza557mW6HbBWMtTDkB7u5yrs,Orionx (1),581959,,0.0,581959
4090,rdQopND15T3boAePeKxs8rWY3i18BjxsB,,581889,,0.0,581889
4091,rGMzp1j6fHFUMTBv5hkhupnTADTqbfw128,,581700,,0.0,581700
4092,r3pDGjGWC6hgkKqcrNSuT3Wr7DdGS9vpV6,,581514,,0.0,581514
4093,rNtxk3xLoLyuftofxFFLbanqEFXb8Vgbze,,581381,,0.0,581381
4094,rHTTdF3eEQSM9sBF55Uo5f4UUgDv3M9Gj4,,581063,,0.0,581063
4095,rhL4JCFomj9iDQTamBQc92RLXhvx15zd8V,,581055,,0.0,581055
4096,rGGm2Gi7LeCtwSbD5QpjF8p8s96uHQjyEQ,,581050,,0.0,581050
4097,rEFZqnEYXjkZZWiwyPw6cwNjmwhfBuyJZ,,580989,,0.0,580989
4098,rpSzreG8nEcRrscQqZ87m47uLLmKt5dNgu,,580902,,0.0,580902
4099,rKC6wBtwUnbkqmVNzXnuM2DscBouFy6DvL,,580772,,0.0,580772
4100,rKhbQHDWFErGzh8P5DfF3Z1ZrweH3tiYfo,,580732,,0.0,580732
4101,rsjcrdbUcZk5qHjPg3ZEL5CuswbRfFpNcN,,580548,,0.0,580548
4102,rGPA7A7yBhraYkfZMkZJT9hMFSVbjDvawX,,580307,,0.0,580307
4103,rMi4ydufLNZtnZf7iWFQDdcaT94RAUKFH3,,580182,,0.0,580182
4104,raS9PL6wY2zwUiGHA3CHAg5aFQTFZdbF38,,580145,,0.0,580145
4105,rJTdxTcSi4Qw1tiV1Yg7z9n23WXoWxuJjc,,580069,,0.0,580069
4106,rh8BWseZBrPN6wQbk9TnmeQ1DrmsGAHZCB,,580014,,0.0,580014
4107,rnzS1crUQsY7fPL1S8CD3VjCPX5Rxjvbbz,,580004,,0.0,580004
4108,rhWSkNKBGRjg43iftyM6MK27RKLaJUAKVp,,579957,,0.0,579957
4109,rGk6ciT7eAKn5RkXVnffe59uQP7HgWF9HN,,579459,,0.0,579459
4110,rs73sxK5vvExiFsgKrVosCoPTv1oEFKH4Q,,577726,,0.0,577726
4111,rnnDCEgKECFeRE1NpmAqLyrsV4GDpDE7XP,,577398,,0.0,577398
4112,rfZBsLpemG95TZjU3E6sqcHvuTYhub32ZK,,577301,,0.0,577301
4113,r9b6DC4pDDB4hLr6amLtBfWjbo2jA7vNFQ,,576888,,0.0,576888
4114,rwkAfUAqvn2Pfum1JKquepH4kj8STarDEM,,576544,,0.0,576544
4115,rEXWpWAEbKFdQ3xvybCYc8Mx8nXLW9BHbE,,576510,,0.0,576510
4116,rNsE4fD6C2Cnhs7egj88yLZQABnXTC6ZZq,,576402,,0.0,576402
4117,rJ6nbmZjHiZV297uhEeshysCCWgHErrJit,,575805,,0.0,575805
4118,rExhGWW9VhAVYgb8UbRQwrmbcsxjV1u7eT,,575292,,0.0,575292
4119,rpLs1D7LXdLcvH3fogJb8ffAXVmnMa5Q2r,,575000,,0.0,575000
4120,rp5jBmCQ1ZRfDbPzPxw2MC1PhVQbpBLKdV,,574991,,0.0,574991
4121,rE7ph3WCUxhX3pj7cS2WZS2DbKArpRHW1o,,574808,,0.0,574808
4122,rMUrTAQ2PziQsChNKN1psw5EVsP8eb5ZV5,,574648,,0.0,574648
4123,r44AqNf4NxZ5RpfW81tZrD4efF1gTw7h1Z,,574630,,0.0,574630
4124,rpTUiZfDbCyMw8sHQYTYPJDfC3DCWyVUxo,,574581,,0.0,574581
4125,rDWHq5TLRH5dnRS1eRCxWH87Eo9n223iCt,,573974,,0.0,573974
4126,rHiK5v1dQGfrypUzo4fDgSwxKsZFKxdvL7,,573920,,0.0,573920
4127,rLpjguFmxxC9hreshCvB3LPLnGmi9PyaPb,,573906,,0.0,573906
4128,rnvzoqwPSPpXPtUdEssNxMDFRUgyHg2Rkr,,573496,,0.0,573496
4129,rJqFopBdCHMYYRswMWi5UmBupF1yQyfomv,,573453,,0.0,573453
4130,rsThMzC49iJNujm1ioiqNVHPCezeV4qskX,,573246,,0.0,573246
4131,rBStsk4Gyk9BztvGPouUo2ZdJb2EpbmSD8,,573062,,0.0,573062
4132,rBXCtuA2cDWHpTsunR1i5TPiNUZ8qiUPp1,,573035,,0.0,573035
4133,rKUxjUD5CBLBZD8qrp6YB7EBmssK9jCUbq,,573029,,0.0,573029
4134,rKD2s7bFXtqgGM3ZrVMX7SPa6i9sXzHYGe,,572781,,0.0,572781
4135,rpVn8491KkHdLJHz81pDNe8XgzyYdZUkH7,,572277,,0.0,572277
4136,r1ZPz8oH8r3qYUdCs5G5eK1fCoR6tLncT,,572228,,0.0,572228
4137,ra2PBBYqaXbQ5yZEnFSzHzUE3VakdL5NEn,,572132,,0.0,572132
4138,rsUn5WBCBaWjCQ2Zk4Pm3kkhD1vnaHapHY,,572002,,0.0,572002
4139,rp42XrExUJY2WQy7p2WCZsirPYUTZFSNQt,,571760,,0.0,571760
4140,rMnX4p4bHzQw4oY8eB1q7oN8447YMewhVf,,571586,,0.0,571586
4141,rpWNozDakMyQLc5UPXfGciww3WmoMSbtYe,,571315,,0.0,571315
4142,rnXFNWRpFpMBe16xKC2w3fnXVarE8ih4k1,,570827,,0.0,570827
4143,rnEihbh8kSQFHpe2ntcAGFwtrNFXZeMfAn,,570652,,0.0,570652
4144,rpdAvrkYAinbS8YmbCa4LnFnuNzh4WPPZQ,,570507,,0.0,570507
4145,rP7jPqEBnzj5VmF139KQN7aDcRuKqp8JvE,,570460,,0.0,570460
4146,rKdB1egASCahGw2AqurduYHPK9LiakCiF,,570322,,0.0,570322
4147,rDUJYFQnc8kAREJpw6PnzMjrKSaR7qpCZ6,,570219,,0.0,570219
4148,rsjwLoSo7EvHaFFMf5jHEbVmYAY9rWS7GH,,570176,,0.0,570176
4149,rKNZR19TmXrhECvGt2yD1JmWdW3qrSai2K,,570141,,0.0,570141
4150,rFMmRLNLTFNvLw1wfWQib7anpY4iVy13p,,570067,,0.0,570067
4151,rE7Ds3D3tMnE1xuc2w3KgB6L2rZ5VByWUi,PackDraw,570066,,0.0,570066
4152,r9p97TWppnoH73ircRcvyYWbYw1RHeeHo2,,570002,,0.0,570002
4153,r4yu61DjwEdAJNixoUwU8L3EzeNMmk8koP,,569605,,0.0,569605
4154,riRyofx222PFGcbTJ9sbQCeGMmJz2tMis,,569558,,0.0,569558
4155,rhrvCCzaEf2yi8DNNxFVbg66wpXuKpBfEa,,569430,,0.0,569430
4156,rh1gyUkcqXHiAkhKLmnSvEJLrSjNFjMLqN,,569330,,0.0,569330
4157,rJoxRoyw2nMB2QSYMXp1vanWJEG8xtzifE,,569200,,0.0,569200
4158,r92UEXyAUGjGbyUubMt66QNupo3RAHMfAd,,569114,,0.0,569114
4159,rM5CdxgJ51tGFyaQjKyCaMYjGhuoyCgBWS,,568733,,0.0,568733
4160,r937zX3JeQKjd8QES7h84uQNwxjkY4JsNS,,568700,,0.0,568700
4161,r9nkTUe1jcU5fhUdqVEHtfDL2TJvgCXFLJ,,568501,,0.0,568501
4162,rwLvUTVFu79FcAzMqtM7rNCVGDnb5RdcAa,,568263,,0.0,568263
4163,rKxEb44MeWdPcVwu1i55zVDXjEcMN7yEAF,,568088,,0.0,568088
4164,rw61C68tEsEFhuMjpqu2NaU4K89Uz5LZ8P,,567722,,0.0,567722
4165,rQRcxamnwSJb2unkJQAaMpfFYFCcZRTy7,,567450,,0.0,567450
4166,ra3p5cMwKi47WydL39GTwrznKVkKggd9nH,,567244,,0.0,567244
4167,rprQswvuaMyfWY8F8EFXbhSY5cXBxWNLC4,,566748,,0.0,566748
4168,rMB7CCMW3Zsd2s3VsENuU4dZhojhZQSZsY,,566133,,0.0,566133
4169,rDseVXFK1SkWhFH65cqAxf3HmvHCF6b94t,VALR (2),566123,,0.0,566123
4170,rHVDtLBWD17SsXnuEZbRRztVuMF43YAAFr,,565808,,0.0,565808
4171,rPH33Y1R2Vw93dBNyHZizMQ2EUikQgxCvL,,565689,,0.0,565689
4172,rBDHbiHtyanwKgTDxrEK9MuBQfNbp66Q7D,,565596,,0.0,565596
4173,rHGG4XyFZBZkFeQ1MR2kbZoim7JxwowEoB,,565482,,0.0,565482
4174,rBsTFQpXGEY6pYxQ8ogQYdYhNeF2zCriKp,,565380,,0.0,565380
4175,rLTqi6i2jYrGbsoTt3psUmaQajELgtp4T8,,565301,,0.0,565301
4176,r7uZ1CrmVxv4gA3RUbnyzCP6zkUGaXzEi,,565060,,0.0,565060
4177,rawyXQ2eMeMeWFSpRsQWuKZpWT8fqXKaEd,,564778,,0.0,564778
4178,rLCvjr8Yzsk5PuzLvzcK4mhLKvUAa5uqxv,,564280,,0.0,564280
4179,r4NYUamKMkc96pF3fbYRgZiyg1Eq85Ubws,,563500,,0.0,563500
4180,rpPY5kzgPmLE6aGXidKaUdyj1hggip7VnJ,,563366,,0.0,563366
4181,r3comiHLsCyUbCgehL9ZmrZ3puBZtrioRx,,563364,,0.0,563364
4182,rNW5weQgko5tJmCr8nrRcdhjZ7gWSTu9b6,,563235,,0.0,563235
4183,rKvHw1gat5jkQBTXiPT3gcrKsyCeBKf7Kc,,563219,,0.0,563219
4184,raeKiH65dYDX86PcEf12pZLhYzpj7NogJC,,563204,,0.0,563204
4185,rnhpSn5ZcvgJ76kbwi6DAfYhc9KdamjdaW,,563087,,0.0,563087
4186,rBp3YomfpWEcKTb8q7dpcH5AVghnycN1DV,,563000,,0.0,563000
4187,rnZEK2AZuCfDPeojPpXB9KSNogqgxtW2nU,,562985,,0.0,562985
4188,rNWNoHVM5Cxv4FE8PtUJnREa7QakZGWfPT,,562982,,0.0,562982
4189,r9Gpk7aao3FGY8eKNxfFAwpwR42MZzDT18,,562845,,0.0,562845
4190,rLi3PVMogaYbnZQv5gejN8M6nSGAVmn33v,,562552,,0.0,562552
4191,rPzmekFNJ82ho5Wjar4Sa36cMSSTsXf6jC,,562130,,0.0,562130
4192,raDhj83bLK9WXx6ogieXMsvwYxEjKjtYeV,,562065,,0.0,562065
4193,rMNjmMBgg58pZM2wp4cfh7rpXuXXhEaqwZ,,562018,,0.0,562018
4194,r8kieR18m6BZqzm4BPeCjQ2rjDKxr3vRz,,561905,,0.0,561905
4195,rJJwv1Fvztr3woGawiHAnZiUF8Q2iUEWym,,561636,,0.0,561636
4196,rhp8wvA2KFfsnVmDk4C8kUYgigk66Jurvh,,561149,,0.0,561149
4197,rKuyBWjrYAut4pdCVD3j4yQwDy5ax6ffYS,,560997,,0.0,560997
4198,rhDjWzMyqaq2Z7VkjYqvT4wFwpdwUwRpEx,,560974,,0.0,560974
4199,rMH4sVXg1CAtmCVjqfphqsKcmkDUEymeZa,,560958,,0.0,560958
4200,rpXBCd1vmXoCW1Q6L2uHZyDwpd6h3ZvJ9d,,560915,,0.0,560915
4201,rwXJRrfjWFKrmWtC9e3g2yZcLrxNWTRqoW,,560883,,0.0,560883
4202,rKhPMNn7mNepV68oaQRM81YPcmyyHrHa9R,,560832,,0.0,560832
4203,rB6WRmkhsHS2Rv1iQW6bLbAzTdoV2499VN,,560784,,0.0,560784
4204,rUiNcUJpXc5kFjG4jX9MJLqLj2aZtT4SRs,,560561,,0.0,560561
4205,r4FxiWavx3Q1TUWDtngmBTXeyJT5XobUsK,,560190,,0.0,560190
4206,raycRe3vPAVaoRuuPzujcGZM7aWhFpFrXD,,560153,,0.0,560153
4207,rNTN1qxj327qYfemY7uWbAsjkATpbGyRgR,,560133,,0.0,560133
4208,rn1Jsi7TBybnnbsN58XXATrUiHrqNNBXkE,,560042,,0.0,560042
4209,rM3PAR9s9F3secrg6wGxrSsioSBTNzm886,,560003,,0.0,560003
4210,rMwqj39U4ursZ9ASbGDMvrex9TVkj16vpV,,560002,,0.0,560002
4211,rKQJD2Jx5hSgyP6KXU2mdorshwnwg3KRYG,,559700,,0.0,559700
4212,rEvbqrETiJKJ5a2yvDnG7myW9fZbGf9onS,,559560,,0.0,559560
4213,rD3zsSwd9WghiByLbzw5bRd86CBJoMiRJz,,559472,,0.0,559472
4214,rfeP9aupWWWcTDg9y6M8Y9apHyzfYGbwtd,,559450,,0.0,559450
4215,r9v1mdgHmeuF8Mj75jE4V2qgAq3yakPAHj,,559389,,0.0,559389
4216,rH2i7XVHwmXsL2ribXhdrQpHQVc5VLA4oH,,559329,,0.0,559329
4217,rHCAu21qdETyVbsa6wFnXWEBXN8xymEjrM,,559040,,0.0,559040
4218,r3Ae1AaUSNnHyTrtXBamWsQLk5C496wNTU,,558906,,0.0,558906
4219,rasEo3NYi3Gbos6ggHmcie7kqWCi7CHBVw,,558854,,0.0,558854
4220,r4d8fYPMpFsE5TvkAjZGe9pFqCPCyRWgTx,,558763,,0.0,558763
4221,rLv8LeetQasqvrZx1L5dUeX3xC1C58MfNU,,558684,,0.0,558684
4222,rGnVyx2Lio48NP1T4uAYSXjrNUnoNe69xd,,558588,,0.0,558588
4223,r4heRhJ4C9yFeBfDSxKT7TAmFtVjkpRxCr,,558354,,0.0,558354
4224,rPgZKwA43iNkyvvdk2MB5mLgZr1xKc5BMx,,558052,,0.0,558052
4225,rJUj5YNLvekVh3FMR8m5uXjvaJci6Hrw6D,,558007,,0.0,558007
4226,rUBr7nemeY2YawNHXsnZUTUkBGfTHT6vCu,,557844,,0.0,557844
4227,rhRnn1gEFCzVmMFtgp9qyVrwePgkCdbvTt,,557738,,0.0,557738
4228,rnArmj3DJgQxFn1M2JKJAbiusdas1LM6Jz,,557531,,0.0,557531
4229,rpyzWd4gWjHFBM455n31D1VEPUEm8AJ3JF,,557370,,0.0,557370
4230,rpfXLoytydyz8ZtJYxpDbAc4BwyFNWADVH,,556793,,0.0,556793
4231,rMBjb6vx3Q7V7AJw9x2qqQbqYhmzdHRYaG,,556712,,0.0,556712
4232,rBYYmuDe658iw12264myN6rXvDt56W8scK,,556618,,0.0,556618
4233,rErot8QjynAcX72EuZqSTd69K73ArdVARY,,556465,,0.0,556465
4234,rUk7CbzoscoLjABt2C2buENHZ8PwmrSF4S,,555840,,0.0,555840
4235,rE4y6xhfo9QUV2oAxpHtnVkMmGEk632T7R,Deribit (2),465834,90000,0.0,555834
4236,rf1y2SkPZ8zKzrWsFG9frtJrGbHS4wNiWV,,555781,,0.0,555781
4237,rw27vAyHC8NqW8XqvPJUxxS7wFBhoaGXXn,,555555,,0.0,555555
4238,rUEEia7SE6va15xPT61CMtEi5Mf2VgMmbH,,555545,,0.0,555545
4239,r3tUhKuX42kHMnC8f1ZZGJsWJEZa6MKFSU,,555540,,0.0,555540
4240,rhSVLd7RLjSm3eYgD4AGcQvBYYcgj78Ly7,,555463,,0.0,555463
4241,rB4QQrVxwdYzxLCSXoKCfqxVnS5zckCNTk,,555062,,0.0,555062
4242,rhhYGLJgHriBRRVVZAaxghTzL4LYrKwwXz,,555010,,0.0,555010
4243,rnqnmkvrmKeqof6e8wu31Z5qrwx29ogaWm,,553888,,0.0,553888
4244,r93EptuzGox3V2mnvGfKBoYj984RW2sUKe,,553710,,0.0,553710
4245,rGWjgAvUWR3Q4U4CRjHU7FJbvWxupg1ckv,,553415,,0.0,553415
4246,rU4VgYbS44n2cxGogaSFhXsx5kA7443c1G,,553316,,0.0,553316
4247,r38hLNbTr5sb7NaesnehC1UaVoFVsqGDLP,,553301,,0.0,553301
4248,rn9qirbgTsG6mKou7U7XgFaVzRivHxVeAv,,553257,,0.0,553257
4249,rsdRRoN68MSuT4NccNku7AfPbd42RPHDbd,,553050,,0.0,553050
4250,rEHDpE9B7dcTy4kvW8a2KDLTb8GreZUL1g,,552955,,0.0,552955
4251,rKGdJUYMDYcJgFbQp7AEesSPAQXA3oHJ2h,,552914,,0.0,552914
4252,rpAfXs3VKiUzZHCt4VF775CTVhsxuKbu6s,,552856,,0.0,552856
4253,r3b8JSuLLAythFUhqgEgPu9UmRtJnSE3ku,,552828,,0.0,552828
4254,rpuDqoPG4JruPtgbKH42MPy8uaS3NWKPCw,,552643,,0.0,552643
4255,rHxR4ShXBDVNTcSgmdnncN5CiTgDL655Jt,,552579,,0.0,552579
4256,rCnz3z4shKndcRwLWVrD7Ry1UyceWRaZg,,552232,,0.0,552232
4257,rBDjjuPGXqwGGNgRWxq4HTycD6jJfrEYYw,,552170,,0.0,552170
4258,r3NdZcxAQ6ECMmGxhY6Bh1a7wUfdJuRXea,,552163,,0.0,552163
4259,rUmYwswPqnEa59SrGK5Zasv3uD7NS8uLNP,,551690,,0.0,551690
4260,rMbFWEDY6QAp7z9CKtkqwvdddEcpFtc1pp,,551641,,0.0,551641
4261,rLZQXMrUsL1WrNSSgFSTehoornGD2q1Fuv,,551636,,0.0,551636
4262,rJNLd9hpd6C3f6GCJyw158zeTr7T9HZEJy,,551612,,0.0,551612
4263,rhK2utjYxaoAqcmCZjaQ11twbpdfjuJGLv,,551443,,0.0,551443
4264,rGMC2AGe2HPggAcxivwHoNrxAN4FDDzcTZ,,551319,,0.0,551319
4265,rwFCSSfhXrv6sghKc9nwriqqXDePs9N5wS,,551301,,0.0,551301
4266,r4ep6pSY9JhMhLHGFb5GtVabzS1KvihiZP,Coinhako (2),551191,,0.0,551191
4267,r9ziMX649YLY5nHANCT2AYX8gD1arDZy98,,550957,,0.0,550957
4268,r3BTyKPFrSg9HnjynQ5MDKy1RxDk7ncGoT,,550855,,0.0,550855
4269,rDfoaSYM3f99DQnRbhosA6AwKXbnZUGvR3,,550742,,0.0,550742
4270,raUrsH6EjtgHq4nWFFsHZmATtdL7RPhoGK,,550694,,0.0,550694
4271,raE9YAdav7GsRBchWZ3bMxi5CFgRpHdgYz,,550357,,0.0,550357
4272,rJb2ePjjaQQTKy7HWQZd2ZQvTmCo5V59Zg,,550290,,0.0,550290
4273,rG2Yu6GESLQPctE3fH5Y93vLQB93TXaqP,,550100,,0.0,550100
4274,r3DZwQ84s46HvwvdtTv25nEyycXiGoY8db,,550090,,0.0,550090
4275,rLBFbJR7LzquvsxiXCwZPopsQ6oqZecN88,,550067,,0.0,550067
4276,rffxopirszRUGjmUFyfatHLv5ChiYcCc5x,,550029,,0.0,550029
4277,rHqJZFkfbpg6qQR3Pg5ssasPxcgq65eUq2,,550025,,0.0,550025
4278,rJWghfMKFkVTqCaqtfmMaaNDscq8PV1R8o,,550020,,0.0,550020
4279,rnMLFYRVtwUcQqr4HjSiFn1bmHdk24muw3,,550015,,0.0,550015
4280,rEj3eZk7cSzJhvREvxUUKJAdBVkkdBWmGR,,550012,,0.0,550012
4281,rEkHnLHERB3aMbm5iNjuYyeHoA6mRpGsBT,,550010,,0.0,550010
4282,rLhk89PAooKxK9MTie5XSeD4qHxHxEaVAd,,550007,,0.0,550007
4283,rKrxfvsQ9d1JxhPbBGDby1Y1ta16usMuNm,,550003,,0.0,550003
4284,rEshEmxCr3wojK7YeL2Pf1u4nf85WDuMwh,,550002,,0.0,550002
4285,rMNRMmLDCKG6QpwxrmHZgDEfuECJRxmmkD,,550002,,0.0,550002
4286,rPFfQP197pq7nxscqcMHJwZ15BZERM2n37,,550002,,0.0,550002
4287,roxigH9QTh36a2UtbUvCCbma3S4vBhcvk,,550000,,0.0,550000
4288,rNMCMifTmSwZwPwQSctMM4n8FKFfMmTNtL,,549990,,0.0,549990
4289,rnhzafMGaALKpkbHAsvkH4ZDdNbCnm3dHP,,549910,,0.0,549910
4290,r3evvgpUD74pmjhHaxaNtZwo6vejHWgcgJ,,549723,,0.0,549723
4291,r9J6hdS9kWMcyacpVytpz2DJe9NiU7ahc4,,549105,,0.0,549105
4292,rPWCZxPNPVw2JXoms8AbtKErPs9YpEgQnc,,549037,,0.0,549037
4293,rhsZNRHiQzAWDK5D8pqNViKyquXWWMbeTt,,549018,,0.0,549018
4294,rJiTcBgYyQQfNpxuE11ARXPutAgdBqMbG5,~Cazper,548716,,0.0,548716
4295,rCdoEH1J7duet37EdvH19sR7MnAGJP26P,,548480,,0.0,548480
4296,rEinUMCdhE3LyTa3JtQJ8o9YoMAAQKbU8q,,548373,,0.0,548373
4297,rhrJaAfAiGNTHYH9vQSJSuLQ5ZTncw8WfT,,548126,,0.0,548126
4298,rB1KcYLhEm3QtqwsNDa3ijqLAk94sVUWgz,,548069,,0.0,548069
4299,rGvtspWqJD6BTfVKTNqF5YvNYe1sAqVDWT,,548000,,0.0,548000
4300,rsPaES66ToNonpzXhxhfShP1KRm5zRjVv1,,547908,,0.0,547908
4301,rsy4KwmunXZye21sF4hRD8YYXt627SFTvL,,547463,,0.0,547463
4302,r44qyRPHXXejaCTHSbFJPceWZQFNNjjGED,,547421,,0.0,547421
4303,rUjEgqYDaeWWFGWy6EUgxbxynJxM9Sqtht,,547388,,0.0,547388
4304,rGoynvijhva1vuHkQJG9yBqzbhZodwLzAV,,547313,,0.0,547313
4305,r3KKfDJZNUcgoedT313LeMw6Dg2rHwmT2,,547148,,0.0,547148
4306,rKPRVrC7UTMriTRc9Qajwf1Xwq6JK7V6ST,,546886,,0.0,546886
4307,rLoA5MeXzj9b9si4YEojcNUNVTHrDtb2gN,,546816,,0.0,546816
4308,rpZrwmY38HcyQdcA5xntFnu99r4JfhKE79,,546722,,0.0,546722
4309,rDriS164Eae7gzZsAHmJyeHedDb1VzA4gm,,546696,,0.0,546696
4310,rPrkbNHe3jyq93p8oiFd8XzTNZtt7fyYwq,,546630,,0.0,546630
4311,rsm15rtNcpkTAfiJrPBoDxbhZ7WiN2iQzb,,546519,,0.0,546519
4312,raGj5wwAy2683eUbUEZx8TCH7wipDd3YvQ,,546406,,0.0,546406
4313,rD8inmS6APaNsGJ7hbJUMthfedcVNfZWT2,,546386,,0.0,546386
4314,rNjjRaYCDnwyTsxMUeoeDqzXPggukzBazP,,546336,,0.0,546336
4315,r9xhMpXDsxzt4sY3W2R2nqGQfig9Cg47KP,,546196,,0.0,546196
4316,rBfxUZ9xkBKfX7HWNJfXnihkZmSRve4YFA,,546018,,0.0,546018
4317,rHdKiUB8fHntbzRLPVGxfwAiXypbzJYcqj,,546006,,0.0,546006
4318,rsxN7XRmBHwvTdNVKSrHxMXX23Uo3QBXMV,,545955,,0.0,545955
4319,rwQm7WjA3Q2P5CpzBE21sKM5YZ2fccx5T9,,545700,,0.0,545700
4320,rUiRYCaTNhstnmrUhnePkgQWccJYkSkqdo,,545643,,0.0,545643
4321,rp5MMk3d8RAcGcFfyqvkAUgBXdBDxTUBLF,,545637,,0.0,545637
4322,rBnWT9hHFPJun4hGqeLnNP2ThufsTgMjwt,,545476,,0.0,545476
4323,r3cTBUGux77dUzFqhuznJB9JH8BTq55Vib,,545460,,0.0,545460
4324,rPgzUgCoRtAvVvZFB1f5Cn5mFgptDiPLBL,,545322,,0.0,545322
4325,rGTsYMbDDDHvjskwGUgQPCw4az9q3nMJsf,,545302,,0.0,545302
4326,rpmswyYrMRPVbmgxVNsDLwKeU76B5KP6Mq,,545107,,0.0,545107
