Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
5859,rwGKY3WcSAL4tZbdE5f2pvSg2mWz6a8vfN,,410075,,0.0,410075
5860,rLDvZpNpRiuTzu5RVRk4Zbg6KrC29btEEZ,,410049,,0.0,410049
5861,rJSS3mzbxpFmvi2qg4kz9z1vC27rU84Q5A,,410028,,0.0,410028
5862,r9xdCT2brxDqpmZdh9pGdnimY5219x9s3n,,410024,,0.0,410024
5863,rPENrTgVH6SJcVuUDqdMwaHWQnjsmsdrqe,,410022,,0.0,410022
5864,r95Tpp7kCbsS3XM2fC4n1X5tuLTJ16nLpi,,410020,,0.0,410020
5865,rhZqMTN2Fo8cUQiBy1yKwEj7BAjE2f9tvS,,410014,,0.0,410014
5866,r3VM12maVVzrYKS6dqvwc6G91exSnP4qyj,,410011,,0.0,410011
5867,rfknwB3k7qZG1y4P7Jfbm81eW5XAaGjy5j,,410011,,0.0,410011
5868,rsv4bmTBYW732obVGotHfv42UMm5bei5j7,~mgihleb,410001,,0.0,410001
5869,rJNAw6jncmFYQDTsjrd7PgEf6jsptSku2X,,410000,,0.0,410000
5870,rG64o2SC1DmpjkvAUrASGFVjcbXL2i2kK8,,409990,,0.0,409990
5871,rDhsucjX2zY9Trka4VzqB6DDUui8nxFWzh,,409765,,0.0,409765
5872,rDJBH1yHi1n9Hvjw3hEeKiaZn6aifbYFhf,,409757,,0.0,409757
5873,rpjcGUJgf1t9kyfkjKxDRtjTVSUQM3QWBQ,,409642,,0.0,409642
5874,rKgrDpHaRDb3hVku5fFF7oCR6MqxMtC8he,,409636,,0.0,409636
5875,rnmX7YLm1vSdjW1v2BXHHx5BrWzVcvwWs5,,409526,,0.0,409526
5876,rH59AtXhFMxycRCTtbKiB59pVudArSfW4x,,409494,,0.0,409494
5877,rGFHQxDZ9NPFMRqgiqeJpUQtc1v1TviKQt,,409453,,0.0,409453
5878,r9sXoGKxB8kXtPr7qS774WJ4fDc9Ridt84,,409439,,0.0,409439
5879,rfMzMwQEZimb4KpzVDbJ3ChR9mKQ6rAVqi,,409428,,0.0,409428
5880,rKRSuVLUK1j47zBU535TqhzzqB9JXyJAJi,,409389,,0.0,409389
5881,rafxeTBXCQpGNEcAVcpW4MawmoeEFxLpzP,,408709,,0.0,408709
5882,rEQLRKCwfHX6CJ9BnqBZmzwCVxMs3yNjGq,~823,408615,,0.0,408615
5883,rnMGFfnFjrgpFeUM737naXtoMW5XcHctij,,408588,,0.0,408588
5884,rDDsgNj3BFHUhp5YaaJT7Vj6skDJpWut7L,,408585,,0.0,408585
5885,rEyWQR88x1fxQ9JeH4o6J2PHRUxzyfraSZ,,408486,,0.0,408486
5886,rJynJY9hByqacRm8SQq8WWSfqbBz7DiKDV,,408315,,0.0,408315
5887,rDwv96yWC2xHizRyU9JT8dVTZfqfrvGJDS,,408297,,0.0,408297
5888,rwydB2jwvjPV8vqqzGTf37anCjXQEFCNdm,,408291,,0.0,408291
5889,r9HwsqBnAUN4nF6nDqxd4sgP8DrDnDcZP3,Zonda (BitBay),398261,10000,0.0,408261
5890,rUAK9NRtc2BqEmPUWnVwBZY1p6ZVsbMRKn,,408247,,0.0,408247
5891,rsCXuvCjVqZmf1qSdvRzv7UcQqQW5iESwq,,408219,,0.0,408219
5892,rfe86YEohohLaezTWhKAYxBERxybvAKUgV,,408138,,0.0,408138
5893,rfqsJQKTQvx38z5JR8ubXBZmr9zsjqk9WT,,408061,,0.0,408061
5894,r6DnxNofNUCEkrBSWsTFohyonELKufCgr,,408049,,0.0,408049
5895,rhinAXYEv4ao4tVkm6jhw9979synfFqEva,,408015,,0.0,408015
5896,racBgmRAwxKe5wuQYEt2jw7299hRcajHsn,,407932,,0.0,407932
5897,r3MeEnYZY9fAd5pGjAWf4dfJsQBVY9FZRL,~lyna,407839,,0.0,407839
5898,r9626WcdXqizfJE1RiYipDtX7Teomvb2qo,,407825,,0.0,407825
5899,raHkjUcRDktUfG5ueWzsh2vwNwwbSbSW6g,,407722,,0.0,407722
5900,rsqLMjUi6QxsDBqzUGhHsRVkX2fk5eveyD,,407614,,0.0,407614
5901,rBWuTnMpLxbFZjKD2sCRwp6q4Hmg2XJGMF,,407511,,0.0,407511
5902,raEXywsKSjCDDMJ3tbP6MgZCaWTgjd7zhB,,407493,,0.0,407493
5903,rBXH44rTgFuEK2k81gALCWAfbvAqrxNFTi,,407481,,0.0,407481
5904,r3xvY6wzgzG5sxsoTf1ZuwwK8TTsaoNuUK,,407429,,0.0,407429
5905,rQsozu5aQ1FZVSVFThmVQ8xDmMbZfvynJv,,407397,,0.0,407397
5906,raDszLDLT3YduiMbHcDnZ5g7JhXsPxSJcB,,407297,,0.0,407297
5907,rhaqw9NuUBCS3LVTirA9VCgcztqixAZibU,,407157,,0.0,407157
5908,rJi77XCPJgqJd3X4ygiENJdmPU6SD83QYN,,407120,,0.0,407120
5909,rJeFT4aCYvNQSfe9gDrMcb5a7Xdo9L48dJ,,407020,,0.0,407020
5910,raqLiqi4i4Rmu1Y13uQ96Pm1gAguDmBUx8,,406974,,0.0,406974
5911,raZyqMYroVzjkgAESgNtoH8cpX6dtREMfw,,406948,,0.0,406948
5912,rE8gbghPNfvPnVWVzawWoPKsQftLBXQyk2,~fujitahirokatsu,406936,,0.0,406936
5913,rp1iyHpSCZQiLSHZBn93sH234YHuxVUoiR,,406933,,0.0,406933
5914,rhc8DsmpK11msTLQJCJBtn61RPGsjgbS7B,,406832,,0.0,406832
5915,rJAXGtgGBWxDheFd76pQYcDoQZnUN4KCDA,,406791,,0.0,406791
5916,rMjLrq2h3gAUJ6tHmNmbmVWsSNeG5C8xGs,,406749,,0.0,406749
5917,rEM12oT76JgJmLe9JBG5TEkQCgBsduFHbb,,406628,,0.0,406628
5918,rw9isBiVw3M2dt2KKHePVuUUmHxix9VY35,Cobo Custody (3),406547,,0.0,406547
5919,rBGmhXcJDV9PVgjEghaK7LBALDsK2oPy9F,,406529,,0.0,406529
5920,rBbVEZo385iN9VEWGtkK6RDHqLCWv7aVVY,,406447,,0.0,406447
5921,rUNgA912Y2bX2Z53YagRXUqhzFm99XZYgF,,406363,,0.0,406363
5922,rwctU6Y8M1vFASUneFzhhfDB4YTFGyUzva,,406216,,0.0,406216
5923,rEexWgTQPhdPHE4PijSb5XstqjjdYXznw5,,406100,,0.0,406100
5924,rH47McN5AuSjHBUujign93ozchjKPvCfro,,406048,,0.0,406048
5925,rfJXNkcohSWRGUzf9NjV428CihAdedSRnt,,406034,,0.0,406034
5926,rBRH6zpL6jEqiRiXRHiMkL19kxvjqTBftT,,406000,,0.0,406000
5927,rBumvUJnF51vTDKgD6mkThHvsGydHkX8wg,,406000,,0.0,406000
5928,rnnoHSZ2KAPnHcVsCAB7PgzBoLFVCnCEV1,,406000,,0.0,406000
5929,rGaptr6KdVp4DE8QJrkQUt2Gy37Jtnq6wr,,406000,,0.0,406000
5930,rnszVcye5GWmURGGwgcr4z7eekUWiL7sJ3,,406000,,0.0,406000
5931,rDPEU8ErdYXdm1z68ZXtABviBnJ6sbtFGi,,405957,,0.0,405957
5932,rhVrnc9XG11xDA4Fc3eBa9JE97acQZW46K,,405756,,0.0,405756
5933,rfVtrtmnweTSKXm2hqW4uKsnehSriooF2Z,,405657,,0.0,405657
5934,rDLjfZqFX5Eg99XHFfcTiPu3nKtkzGWPnC,,405649,,0.0,405649
5935,rLifWm3TEf1fFNnPyXttUeyrASMJHfHrRF,,405587,,0.0,405587
5936,rfmMD5RU7myVqPTskFU1FL9JEK8dErGRy6,,405562,,0.0,405562
5937,rUKkjzfWKwaBQfUcp533Rirov8eTmhyKuV,,405452,,0.0,405452
5938,rBNSwrkYjoTX4FSq9rvVPwhgUuwEEzcR1x,,405370,,0.0,405370
5939,rEoNo95pGJfYJQ9QBQCRnrmxZqRg1Zihro,,405325,,0.0,405325
5940,rpYBD7iPbHN4YGKPamrKQqh3pcM8oYpWxA,,405278,,0.0,405278
5941,rUvi47NsPpeyH6wERxd9TqnK163bZdfu9o,,405266,,0.0,405266
5942,rpHwSTVVqwLpmcuN4b8Th5Uxcv2HQpaZYZ,,405228,,0.0,405228
5943,raynHCy1GLAX5rTbJqKp3xMbndDpFru9Wb,,405143,,0.0,405143
5944,rMetappmAqaqHwSHHftdQKcm2r232N3bgb,,405116,,0.0,405116
5945,rf5G3nvejMEeRzinKpkCL7ysSyxHmjnVaU,,405045,,0.0,405045
5946,r3TsWAc6Bt1eizzeS4sdR9y774krhzrdtt,,405010,,0.0,405010
5947,rfukEPo8DWoR2714ZXhzgq7TwnxWrHS8sb,,405000,,0.0,405000
5948,rLBP7L2f7nnGK5TSmS38TiQsSu9zbAjAzk,~sh9549mig,404884,,0.0,404884
5949,rhiQPY9QEar3iJJU9HN7dKUGuereHjfd5z,,404819,,0.0,404819
5950,rDQe6gvXHL5P7hAMp4FDwZFsRM6dtz6s7A,,404730,,0.0,404730
5951,rKh6HsGPe4MJruwTJnWSMhznFEhB2vFdNv,,404537,,0.0,404537
5952,rBZhUTf7XhWZU7HAWztZf6wyGbs1GnKMeB,,404458,,0.0,404458
5953,raEu7vqSms2aw4FezX9rcUFm6wZPiwrHZG,,404444,,0.0,404444
5954,r4pfjMPnXGMvXFtzXPdWeTRbQzn76GWcMj,,404419,,0.0,404419
5955,rLVkHpJhxoKo9Hcd2NifRQqXowHRa1Aaku,,404413,,0.0,404413
5956,rp4JRMxyr4Rqz4PFYA6dpRJp79XGLgJMDe,,404331,,0.0,404331
5957,rsaccCMZRyz4mmFtQjPBGS8BrbASHy6GPj,,404242,,0.0,404242
5958,rnHKgjGHn6yFyLMYQDynfPqCiwTSQQrEba,,404210,,0.0,404210
5959,r92ukB4vrBCstYewF33WpY68UQjoPbiyFb,,404181,,0.0,404181
5960,rPab1JComyfEB25z5NDKkxGvuvSoZ1cEkt,,404057,,0.0,404057
5961,rHuE5RQ7hcSAR7isjvo62LY3ykmfRpbhv8,,404031,,0.0,404031
5962,rJ6zWoikUfiVGqswEJobHuEgzqj31eCicj,,404018,,0.0,404018
5963,rfeJZiVC9PC2XdUatKz1Nu3XWu7CSFNx1C,,404010,,0.0,404010
5964,rhjyoR8rpLMKM47pUgTjdNuVDJ1CrYYBwT,,404000,,0.0,404000
5965,rngRDzDftLwkkxj8M3dty1REsZeTpvz71H,,403999,,0.0,403999
5966,rsUkTSbPuApBJxaLyXxDWKQF8d7Pxf1USH,,403921,,0.0,403921
5967,rG1VFrzJSs58mVn4qo4fGYVGXbhg6dJ1pK,,403908,,0.0,403908
5968,r4hk9ipTBfQVhjBRkN8JYuc634kMYTspoe,,403900,,0.0,403900
5969,rKEpTSXnqdiGBiPshTmix8QuiPCJQs5jNR,,403827,,0.0,403827
5970,rsHPCzSgqmRMFCHrjFcJ6w6qoRy7MDPwCr,,403681,,0.0,403681
5971,rJb1LVJ3Gc4V7zteDzUVjNqeYUuCkgwSJp,,403526,,0.0,403526
5972,rECuDGLxQDbzpTpAoRDcqAxiMX9fCmNU2L,,403467,,0.0,403467
5973,r3fvzEFbxHkPaNDqBckdwABjTLMaPperpF,,403465,,0.0,403465
5974,rD5EBJTujAkqGRS73ptg6tEmXkFZCFku9M,,403452,,0.0,403452
5975,rp1JhmC9EkzeWhgBKYJSqtmKk8nEQymLbs,,403346,,0.0,403346
5976,rzjDn9ccnnQBCxExRF1a15fp3CNqEcxJw,,403333,,0.0,403333
5977,r9rhuJZ1mB3u1vVkEWcccjAry1dKg2KFai,,403331,,0.0,403331
5978,rDb9VMKpuk2thMYmkX2UazyWe8AgaEHEMV,,403325,,0.0,403325
5979,rDsobCmtMkmMuLWqm2JFp6CRV5oh4aeV2Z,,403216,,0.0,403216
5980,rhfnLiDoAff2rbS1E6RSvgd6nUCf3CELc4,,403186,,0.0,403186
5981,rKzKJEWbK8Pi8Cd8XNtBtxF6RT1jLa3S7s,,403116,,0.0,403116
5982,rJ62ntiZRp83korriLy5H7ESGDekFQ29Kd,,402984,,0.0,402984
5983,rGEnw4EXdL7U2DQt2rRKsW5yLzC3geQ29M,,402884,,0.0,402884
5984,rL4aGTi2RCBXXreBbcDqMszoCwRPvcgmPd,,402672,,0.0,402672
5985,rL6AbYe3nFpcoCAcsopjTzWxG6Ydq2xBxA,,402570,,0.0,402570
5986,rLtZGspgQa47jBqXXokgLFsbynjTgYJXwr,,402537,,0.0,402537
5987,rGR2i6qbjcYQc6q9q1tZJ5Dn7jLvC2FEst,,402472,,0.0,402472
5988,rBm9gRwAnQHvpf9zSYmijR4qgVqi1EydRN,,402443,,0.0,402443
5989,rfBNGk8wFVmuMWqh8v2U6L3a93LMquZHC6,,402365,,0.0,402365
5990,rGsWX1US3GxvZU56cm7LZHyeXosHAtXFzp,,402344,,0.0,402344
5991,rpKBbqCrNkyi7k3FTsoS9V4tLGue6R9qQ5,,402326,,0.0,402326
5992,rnZF3q1fdgvV6zaHUMEGqwKm71fbZvQ9ve,,402317,,0.0,402317
5993,r5VZyCLxzLpSPZ8LBnRB2xBz7bg5xcPWz,,402313,,0.0,402313
5994,rw1LnKMjbneYmm8gT1aDQXPuWebRCK4YR8,,402301,,0.0,402301
5995,r9j83YJNfsdwf9sVF5bbagebAquy55RE1R,,402280,,0.0,402280
5996,rNfiCzGTKjJTvwRyygVaqTgVTiPDMZdAcA,,402214,,0.0,402214
5997,rLSevU7XKqyqbJapMDz3SyX1BMjQJcP9ST,,402178,,0.0,402178
5998,rGaWA342MjajUzvZmYu9eYeUR1ZyRd8iVP,,402167,,0.0,402167
5999,r4kYWEUFNCKW2ooT4r3v7UqQMJ2ir6uRJ6,,402129,,0.0,402129
6000,rDB4zTXVuDuZqKKg5srHRZ1BXjWNoRryVa,,402115,,0.0,402115
6001,rLLRgcbaam9D5YTNqxPKP6TnP6DjKZQt8e,,402074,,0.0,402074
6002,rPv1yyqkHNkyL7Tj5NFJUPNeF2jSZC34A7,,402000,,0.0,402000
6003,rJJnvrJjZ3JkYa2NaCiVtDuCasmaZDKVUL,,401999,,0.0,401999
6004,rGyhvqjsCkTLBiRQLULWi99RFHbNBUKPjR,,401935,,0.0,401935
6005,rQnA2NRCBo4ANZNVPMT9Lvd9HeXCSxjTAg,,401914,,0.0,401914
6006,rD9VTmC2nHDbYjdVfBcHKE8ARRAADrNgmi,,401879,,0.0,401879
6007,r9cAPsVWL1xo9pz4DJbnvknKwa6QRPYgBj,,401726,,0.0,401726
6008,rwi5eWx3uk5MMq1idX9qkANcZKr7RJn24K,,401718,,0.0,401718
6009,rHE6wPowxMhyimubpA9VbfQygvKo59Lwfi,,401699,,0.0,401699
6010,raAY37mP2heD9LCrMSMCgkGMNSH88oNJAn,,401587,,0.0,401587
6011,rUYJaWrAbfnbNH3w7ZMrymp1TkQxaPcFk6,,401529,,0.0,401529
6012,rH6SBjN7ehKraSNobUbANy9VRvEwM9Gi7M,,401522,,0.0,401522
6013,rnjyaiZVR5HNbxmYLunncF3jPNEugjAXWv,,401439,,0.0,401439
6014,ra42BtCjxojcVKiMGbh22sJeW3MKdihCS5,,401390,,0.0,401390
6015,rEjzCiFGZhBraq197J6Xy9PJai2e9ZGKvT,,401349,,0.0,401349
6016,rP8MTjTrViGwEMahMTc5kr7da2QVMnCFVb,,401274,,0.0,401274
6017,raTfwLjVGdNRkcH1ppvRVXfeeDgiZ7GAgj,,401220,,0.0,401220
6018,rB478gqYBv2woha3kv52kjpDuLbHfCYSUe,,401218,,0.0,401218
6019,r4j5NDYoj4D5DVRxFWpGa8C2vYwnf8a2To,,401190,,0.0,401190
6020,rwGfgD5kVMpsACtrdGsLwTLYqrkL4gGw9e,,401144,,0.0,401144
6021,rEMPpYcEEfDh7A9a94ADMyPb95CWLu2j8,,401129,,0.0,401129
6022,rM4PUKMW4ckZddimgdxb9yQ41NTNNJwM1H,,401113,,0.0,401113
6023,rhDU7BuGdmz4KzqFSxgMo3pUtn1iSqrQVu,,401064,,0.0,401064
6024,rpfHV1LZC9pN4cHuJ99paa76FUH7TSyX1d,,401059,,0.0,401059
6025,r3RXRFdCJsv6YNPW7EZqwW3CbNR68MMEER,,401052,,0.0,401052
6026,rDWFGk26pcBBoK37mnaAb1i9kCi4yUG8b2,,401050,,0.0,401050
6027,rwrXxf3UwAoc86vK3YSGizSCCGAvfVLavm,,401007,,0.0,401007
6028,rDZayt9Kfp3AJo32c1gvG5Hjd6TxYSTVXf,,401003,,0.0,401003
6029,ramcJaQCX33ZZERFsKEj93jWQynn6yPURD,,401000,,0.0,401000
6030,rhUg5U52a7SvWTxxdjuDXSg2JXw6jSwkJm,,401000,,0.0,401000
6031,r4ehrVYDdKtuZc65b3hTnceoKNXFraJdoe,,400992,,0.0,400992
6032,rhPS68PaVXFKCK2BfMPQFkQ75qNJmJmKpa,,400988,,0.0,400988
6033,rsjnv1oxDJkfg2az7zq4LAmaXSDuXtfvsJ,,400976,,0.0,400976
6034,rFvAB96rTi3GaP8Dif5k8rVNvP6fbpxpK,,400943,,0.0,400943
6035,rNZckPyDtwqmRPND84nEvKXJPXJqKHCwR8,,400923,,0.0,400923
6036,rJDwPAYMRQiVXHDrVcq8b8Lt16kgQQznbJ,,400920,,0.0,400920
6037,rP7tgzsDUcxyBiLASZ4QPT1EergGpc1XhP,,400890,,0.0,400890
6038,rs81wHFRRdmq6oCu6ezDLqzy9h6EWMc2jk,,400875,,0.0,400875
6039,rpfDDh6sE2rHGk212u1g92mT3N7mgJpyFG,,400866,,0.0,400866
6040,r3VfkyXY5vS2mJkHemjzVsZiKDYt1rsF6Z,,400863,,0.0,400863
6041,rGxUDPtLXb2g9yEgnExKoqBYTK8bHuD1Ac,,400855,,0.0,400855
6042,r9ER3mDvyahVP1FpVKNvY3rBqWhomAaXwZ,,400850,,0.0,400850
6043,rhd6S7cjL7RuhLer6Fb1fySEig9zzRBLXi,,400821,,0.0,400821
6044,r41A2zTwTE4qp3GuyHUJUKGdU45ztLcMKz,,400794,,0.0,400794
6045,r4SpPkjxun28cHrHivZ1v6N4fDiP1ie53o,,400790,,0.0,400790
6046,rQ3DCrRw8PM2ndx4WbySS3Cm1ZATa5pQ5n,,400761,,0.0,400761
6047,rB5cfZtnhdbxhgVuKHQmbNKocGW8DEJKQr,,400760,,0.0,400760
6048,rQhmL15yHzVAXc4QoeexxwaY5SEUM29DTJ,,400752,,0.0,400752
6049,rEwtpwYLtGgF4Dv5jqFBEa42cyUh9vUamD,,400730,,0.0,400730
6050,rabhoQ3Psh5UjgyPWjiawWjQCCCPcFT35q,,400730,,0.0,400730
6051,rBxAFRrUD833pgMNQf9jH7ZsasbDb1j1Wq,,400726,,0.0,400726
6052,rwY4M8bCUohSoY7VKrPJZSeTfLUq1FPFDw,,400725,,0.0,400725
6053,rN61v1xEbFS1wvJo4tnu11WfBrCy7sgcK2,,400712,,0.0,400712
6054,rsEAAfNXYbaW9TeMsPTe5KzETDRZtw2Azz,,400692,,0.0,400692
6055,riVBAJDqEQEqtyFvAv1VxSUBKPmGKcHow,,400680,,0.0,400680
6056,rh9e8nRQ9hd66pdJpxzqPGkAWu48YuWk5V,,400635,,0.0,400635
6057,ra6SJYW5pXWDtgpBFEddEEEh96mZb9CwQC,,400631,,0.0,400631
6058,rGbVVW9aWcMUyVdaWnRnU67qsF4i4HNpz1,,400626,,0.0,400626
6059,rhHaLUAsvBKfn2ddJ5LGTMKJ93EdriW8kR,,400589,,0.0,400589
6060,rLzbtwxCohpVziPFQoKCUuoiB8MPbq1Bsm,,400589,,0.0,400589
6061,rBiqucyFUK45rmJ2646Rb2ofjyk5kzdD1i,,400575,,0.0,400575
6062,rHfyATdGN95NwvMX9vsSLAKUxtmfaftYav,~ayanan,400540,,0.0,400540
6063,rh57R1XEBVTaHBdNR3wW5JNYKZ5hJ4dbMS,,400523,,0.0,400523
6064,rpJKqsoqAoqnAigLE1fRPvjDbabsZt6q4o,,400522,,0.0,400522
6065,rnms5H2ZSgyt82EsPEKGij26WSFMR7hQt8,,400498,,0.0,400498
6066,rD6ksVpPYq7Ct9r9NavLLmEjBwbrTjcVaf,,400493,,0.0,400493
6067,rKVymEL5kR8Sss176kPz8GhhQwSmGWFmj7,,400493,,0.0,400493
6068,rHf9Zfwa3aa1wJMqXzB2VuzwJgpboxYbmV,,400491,,0.0,400491
6069,ramnfMaq9rb8pZxsAzUwt9soaHfmAmVEMt,,400473,,0.0,400473
6070,rDbYNTNCaw6zq78yQQsrzcd1wbhooytH9S,,400471,,0.0,400471
6071,raNYQV3da2UuFzHeuShbs4NYyqDKYPe5Q3,,400452,,0.0,400452
6072,rD4juNACjYPtHcm4bYh6YTdZA9ky7UAfpA,,400441,,0.0,400441
6073,r9S8DieYeyrRJFz9oQDHDmU8rzJgSQ9Kir,,400419,,0.0,400419
6074,rUrvZcj4D4vJXB1iH9BCfaa1Fmz964TnhE,,400356,,0.0,400356
6075,r4d4sFtRCejzhwijpAZRdiNhsmwMm3Jk8V,,400338,,0.0,400338
6076,rnLgVU3cHA7xzoXvgK2Ju5Cuv2wAmxUd3H,,400329,,0.0,400329
6077,rnLZqY8aobUuwKeVhQ2SsBXxDRskBVcc4y,,400290,,0.0,400290
6078,rHVgSKU12JQXSk5AyXKDcEUuaaF3hjVnTc,,400288,,0.0,400288
6079,rKMRNJDqZZtiYeEqKgafcpobax9SBPkxgM,,400269,,0.0,400269
6080,raj3f345w14B3as55XAGNguArD3f9GXmfN,,400264,,0.0,400264
6081,rhKefnKedckiMjqhtHE8kFyCL59MxpdK22,,400262,,0.0,400262
6082,rwAEWAda3YifydWnZXMexY2EVPUPCXfUPF,,400259,,0.0,400259
6083,rJaxE63ni3mjanCD8pfXjc2e63ksX3zZMp,,400235,,0.0,400235
6084,rn4HMJ5FHCiRsGqGn9w6e5h6CawDiCfssM,,400223,,0.0,400223
6085,rn7HCs8GC7LaYYVUjKM92uPDJmQHbVvUWm,,400218,,0.0,400218
6086,rakTZG28FZrQHP4sYR1MQB6Dg1Hdd1eCA,,400214,,0.0,400214
6087,rH7TDWMXPgNyb6jiNUkDxhoxxPH1ooVQkC,,400205,,0.0,400205
6088,rGS77dfrbgHDBwe2wPXNsYUt3WMALHG1iU,,400204,,0.0,400204
6089,rpEitc83ANdVjhSniBADNgjgTRbagJtEMm,,400191,,0.0,400191
6090,rGmkArw852FezqkMpC95LmZLVPmz5ydhN7,,400179,,0.0,400179
6091,rwepgkzXJSBsdUStshDcQWmdxCxATMHvuw,,400176,,0.0,400176
6092,rMoHdNRPyeDSv7JaJomGbAEUN5tqEtFNxk,,400175,,0.0,400175
6093,rDUT5uzypZgVpabU5L1nAiMT8YFst57bmQ,,400151,,0.0,400151
6094,rBoVDsLtfZvQMn6zwV74Vpyueo5qRLo3Jd,,400150,,0.0,400150
6095,raFXy6ouxethktCDU7LutSKjo4LJHY1DZY,,400149,,0.0,400149
6096,rMWv2BLJZk6RuyKLvepDRz3ttv99qiy3s7,,400141,,0.0,400141
6097,rw34RLvXU4RB9hFevmWnXgLMUgs291H3n5,,400127,,0.0,400127
6098,rHiapPaLPYyjsKR3yfVMATBMbhnKWDGVRX,,400115,,0.0,400115
6099,rBaMxyAPYiZWytStrEoBLsk9E98GkQNdSE,,400111,,0.0,400111
6100,rJMmqcmJDoh8rbreYCTqs3YHStHWjtJghV,,400104,,0.0,400104
6101,rGmWFWk7w9Po8zdFJP1z59Vhi1qyhf1rPF,,400103,,0.0,400103
6102,rfGPhrmhDxULQQV8s8gQhu1Rj71mWKDTuq,,400102,,0.0,400102
6103,rDHMFa2zafTtZyme5vBZybLfNR2cCo4bJC,,400101,,0.0,400101
6104,raXyL4kcHusQC83nStFV6TuiLnvpwysuVZ,,400100,,0.0,400100
6105,rwvvUpCpPXwp7ZXAbBNZq2Z1EjTMzwCEvv,,400100,,0.0,400100
6106,rJnuvHcfFPVojLwjvUBoDQP8WZ1wp19Fzs,,400100,,0.0,400100
6107,rGwkD1XX3agFgoUd2xzP37YtAPXHDruoVK,,400100,,0.0,400100
6108,rUicK92DYu5GXW9Y2V8PTTYzXn6G8X5daU,,400097,,0.0,400097
6109,rHztQRFxcrUb67bB22tfPQHeB32BhGTBEK,,400088,,0.0,400088
6110,rw7JnTZ9kgRRV79doZP1JjbAQ1obmrPdZg,,400085,,0.0,400085
6111,r3yt91XX39AwqKTkgNdnUNAXr3q3fVLrm3,,400078,,0.0,400078
6112,rQ35PW7rdcyBX1wSM21Rb1yRm2aaVqRDAt,,400077,,0.0,400077
6113,rfVNsX1Mumd5C3FQMhufKuH84sqNutUdsN,,400077,,0.0,400077
6114,rNHJbLDTDxYRpgSDg4e7ih4XdxoUjMxaKp,,400071,,0.0,400071
6115,rPJXK4KJcAx4ELaBCFcKrxEr5mEe79pLUG,,400062,,0.0,400062
6116,r3LmavxDMcAb2C5TFb9kREgRR9RDAGtqPR,,400051,,0.0,400051
6117,rhepkvgdCnzqSjF4CPhqCG5tUuY2fdmGxB,,400051,,0.0,400051
6118,r3WVPoshufxvU5tP6cNZGP2mEuxqMkKgBQ,,400049,,0.0,400049
6119,rnS2oK3TuWCmsbeCxiVf4FKTPRVqgLpQCP,,400048,,0.0,400048
6120,rGVm57Xha92LVHeL4yX6rRa1eAbG8UCSR8,,400045,,0.0,400045
6121,rwmaskE85tNL6SmbXhsnduy9J4euE2dw8d,,400042,,0.0,400042
6122,rDny1WUPsBm5sACW9dj23XRbxpthbbs2cY,,400042,,0.0,400042
6123,rwm8n6dRC5zYqtNPoZ2m4hhTPmae5vXeUy,,400042,,0.0,400042
6124,rJgZuTgGwofnVYB9AZrrSnndqDjJFVwwux,,400042,,0.0,400042
6125,rMcDWnfTY9Q7J82FWgxgfKY6xjG33ro79B,,400040,,0.0,400040
6126,rJB7cS2UeTv8YcDWhTRojJvHf8ik8gZvDs,,400039,,0.0,400039
6127,r9kDXgGAc7ox3aUkwb35ew7R2KCLkVMyjF,,400033,,0.0,400033
6128,rGEheAhJYAnqeDuMybLXzMvBnNoTAUX7xH,,400032,,0.0,400032
6129,rhsj87SPBmyfM5nwzA28pmURH76UtgS3hw,,400031,,0.0,400031
6130,rKh5ojPST3isMSwJydwy7nVTfHkEGtqsRL,,400031,,0.0,400031
6131,roaVY5MtrbEoCje9X5KdXpQ7RnLG8nPCu,,400031,,0.0,400031
6132,rUAUWBBUd34dgYu5ZvFsKQn3UkmHtd2FFE,,400031,,0.0,400031
6133,rw6BJbLsMFkW26Xwa3oZjTzHJRiHXKHzW3,,400030,,0.0,400030
6134,r9fsE26r7XLxbUcHQn3MiN7aVU4NY2RzW5,,400030,,0.0,400030
6135,rDGiM6vUoB6Ze599TVGPBhutZBG171RpRY,,400029,,0.0,400029
6136,rD5LBPoTCbYyAN7ExDTZq2bU3BuwTrKrRL,,400029,,0.0,400029
6137,rGU3zp5A6UWDugpibhFhLHa8UkAxoKoUsc,,400026,,0.0,400026
6138,r4eanURxfxrJdR2MYspNYXPBvkgXGTwXYd,,400025,,0.0,400025
6139,rhjctTDeshSjGZ17iNrWPmgxgYPs4NJiuu,,400025,,0.0,400025
6140,rPQx8XuSkxuZJyR3z42TmSKxHtFBvDyPR,,400022,,0.0,400022
6141,rHBK8Rncu3XLvEMHLK7jKyQoEY6NBUDGxn,,400022,,0.0,400022
6142,rKEtY12t6UbZdgmtdGxbBYJXqMUN1itZPs,,400021,,0.0,400021
6143,rP2KJq6RVEskF4GsC4wCfXcy1eKnaB1zvy,,400021,,0.0,400021
6144,rphssW6jNYGkJUdLSboqw2oaajdo31yReK,,400021,,0.0,400021
6145,rsAMAjwJDHnk8fh9V4L2MH1KS9eQFcPU9f,,400021,,0.0,400021
6146,rB1FzLYBuN3fcR4VbyXsGeXf3hByJDq8sQ,,400021,,0.0,400021
